date,UTRGRID100,seconde,hotspot_category,is_hotspot
2017-06-22,1359_4544,305,5-10 min,False
2017-06-22,1360_4545,369,5-10 min,False
2017-06-22,1361_4543,307,5-10 min,False
2017-06-22,1361_4544,316,5-10 min,False
2017-06-22,1361_4545,312,5-10 min,False
2017-06-22,1361_4547,321,5-10 min,False
2017-06-22,1362_4544,556,5-10 min,False
2017-06-22,1362_4547,410,5-10 min,False
2017-06-22,1362_4548,329,5-10 min,False
2017-06-22,1363_4544,373,5-10 min,False
2017-06-22,1363_4545,623,10-15 min,True
2017-06-22,1364_4545,492,5-10 min,False
2017-06-22,1365_4534,1259,15+ min,True
2017-06-23,1345_4545,584,5-10 min,False
2017-06-23,1347_4545,336,5-10 min,False
2017-06-23,1348_4540,1454,15+ min,True
2017-06-23,1351_4539,334,5-10 min,False
2017-06-23,1352_4532,373,5-10 min,False
2017-06-23,1355_4531,435,5-10 min,False
2017-06-23,1356_4534,572,5-10 min,False
2017-06-23,1357_4532,657,10-15 min,True
2017-06-23,1357_4533,414,5-10 min,False
2017-06-24,1348_4540,3199,15+ min,True
2017-06-24,1348_4541,720,10-15 min,True
2017-06-25,1348_4540,2163,15+ min,True
2017-06-25,1348_4541,601,10-15 min,True
2017-06-26,1344_4542,490,5-10 min,False
2017-06-26,1344_4543,602,10-15 min,True
2017-06-26,1345_4541,1015,15+ min,True
2017-06-26,1345_4542,432,5-10 min,False
2017-06-26,1345_4543,408,5-10 min,False
2017-06-26,1346_4540,513,5-10 min,False
2017-06-26,1346_4541,518,5-10 min,False
2017-06-26,1346_4543,320,5-10 min,False
2017-06-26,1348_4540,1288,15+ min,True
2017-06-26,1348_4542,400,5-10 min,False
2017-06-26,1348_4543,501,5-10 min,False
2017-06-26,1349_4539,383,5-10 min,False
2017-06-26,1349_4541,435,5-10 min,False
2017-06-26,1352_4532,516,5-10 min,False
2017-06-26,1353_4532,327,5-10 min,False
2017-06-26,1354_4526,417,5-10 min,False
2017-06-26,1354_4528,312,5-10 min,False
2017-06-26,1355_4529,314,5-10 min,False
2017-06-26,1355_4531,392,5-10 min,False
2017-06-26,1356_4531,320,5-10 min,False
2017-06-27,1348_4546,326,5-10 min,False
2017-06-27,1348_4547,700,10-15 min,True
2017-06-27,1348_4548,309,5-10 min,False
2017-06-27,1349_4546,712,10-15 min,True
2017-06-27,1349_4547,959,15+ min,True
2017-06-27,1349_4548,317,5-10 min,False
2017-06-27,1349_4549,410,5-10 min,False
2017-06-27,1350_4544,331,5-10 min,False
2017-06-27,1350_4547,535,5-10 min,False
2017-06-27,1351_4541,825,10-15 min,True
2017-06-27,1351_4542,384,5-10 min,False
2017-06-27,1351_4543,570,5-10 min,False
2017-06-27,1351_4544,331,5-10 min,False
2017-06-27,1352_4541,521,5-10 min,False
2017-06-27,1352_4542,553,5-10 min,False
2017-06-27,1352_4543,427,5-10 min,False
2017-06-27,1353_4541,341,5-10 min,False
2017-06-27,1353_4542,497,5-10 min,False
2017-06-27,1353_4543,768,10-15 min,True
2017-06-27,1353_4544,473,5-10 min,False
2017-06-27,1354_4542,507,5-10 min,False
2017-06-27,1354_4543,506,5-10 min,False
2017-06-27,1354_4544,407,5-10 min,False
2017-06-27,1355_4543,505,5-10 min,False
2017-06-27,1355_4544,326,5-10 min,False
2017-06-27,1361_4535,303,5-10 min,False
2017-06-27,1361_4537,432,5-10 min,False
2017-06-27,1362_4540,385,5-10 min,False
2017-06-28,1352_4532,314,5-10 min,False
2017-06-28,1354_4526,302,5-10 min,False
2017-06-28,1354_4538,321,5-10 min,False
2017-06-28,1354_4539,377,5-10 min,False
2017-06-28,1354_4540,415,5-10 min,False
2017-06-28,1354_4541,391,5-10 min,False
2017-06-28,1355_4538,371,5-10 min,False
2017-06-28,1355_4539,329,5-10 min,False
2017-06-28,1355_4540,566,5-10 min,False
2017-06-28,1356_4531,315,5-10 min,False
2017-06-28,1356_4538,442,5-10 min,False
2017-06-28,1356_4539,475,5-10 min,False
2017-06-28,1356_4541,336,5-10 min,False
2017-06-28,1357_4535,355,5-10 min,False
2017-06-28,1357_4543,476,5-10 min,False
2017-06-28,1358_4543,679,10-15 min,True
2017-06-29,1360_4524,313,5-10 min,False
2017-06-29,1360_4549,509,5-10 min,False
2017-06-29,1361_4547,542,5-10 min,False
2017-06-29,1361_4548,317,5-10 min,False
2017-06-29,1362_4545,354,5-10 min,False
2017-06-29,1362_4546,496,5-10 min,False
2017-06-29,1365_4534,1354,15+ min,True
2017-06-30,1348_4540,792,10-15 min,True
2017-06-30,1349_4536,330,5-10 min,False
2017-07-03,1343_4541,435,5-10 min,False
2017-07-03,1343_4544,387,5-10 min,False
2017-07-03,1344_4539,727,10-15 min,True
2017-07-03,1344_4540,593,5-10 min,False
2017-07-03,1344_4541,353,5-10 min,False
2017-07-03,1344_4542,715,10-15 min,True
2017-07-03,1344_4543,1193,15+ min,True
2017-07-03,1344_4544,432,5-10 min,False
2017-07-03,1345_4538,493,5-10 min,False
2017-07-03,1345_4539,318,5-10 min,False
2017-07-03,1345_4540,876,10-15 min,True
2017-07-03,1345_4541,1203,15+ min,True
2017-07-03,1346_4540,959,15+ min,True
2017-07-03,1346_4541,401,5-10 min,False
2017-07-03,1348_4540,714,10-15 min,True
2017-07-03,1348_4541,437,5-10 min,False
2017-07-03,1348_4542,443,5-10 min,False
2017-07-03,1348_4543,468,5-10 min,False
2017-07-03,1349_4536,358,5-10 min,False
2017-07-03,1349_4541,444,5-10 min,False
2017-07-03,1349_4542,545,5-10 min,False
2017-07-03,1352_4531,379,5-10 min,False
2017-07-03,1352_4532,545,5-10 min,False
2017-07-03,1354_4526,377,5-10 min,False
2017-07-03,1355_4529,419,5-10 min,False
2017-07-03,1365_4534,612,10-15 min,True
2017-07-04,1351_4543,304,5-10 min,False
2017-07-04,1352_4541,596,5-10 min,False
2017-07-04,1354_4546,474,5-10 min,False
2017-07-04,1354_4548,427,5-10 min,False
2017-07-04,1355_4542,364,5-10 min,False
2017-07-04,1355_4543,500,5-10 min,False
2017-07-04,1355_4545,445,5-10 min,False
2017-07-04,1355_4546,487,5-10 min,False
2017-07-04,1355_4547,728,10-15 min,True
2017-07-04,1355_4549,359,5-10 min,False
2017-07-04,1356_4548,521,5-10 min,False
2017-07-04,1361_4542,326,5-10 min,False
2017-07-04,1362_4535,307,5-10 min,False
2017-07-04,1362_4540,579,5-10 min,False
2017-07-04,1364_4535,402,5-10 min,False
2017-07-04,1364_4541,345,5-10 min,False
2017-07-04,1365_4534,668,10-15 min,True
2017-07-04,1369_4538,503,5-10 min,False
2017-07-04,1370_4538,882,10-15 min,True
2017-07-05,1349_4536,372,5-10 min,False
2017-07-05,1354_4526,410,5-10 min,False
2017-07-05,1354_4537,382,5-10 min,False
2017-07-05,1354_4539,355,5-10 min,False
2017-07-05,1354_4540,464,5-10 min,False
2017-07-05,1354_4541,456,5-10 min,False
2017-07-05,1355_4538,352,5-10 min,False
2017-07-05,1355_4540,532,5-10 min,False
2017-07-05,1356_4538,465,5-10 min,False
2017-07-05,1356_4539,415,5-10 min,False
2017-07-05,1356_4540,617,10-15 min,True
2017-07-05,1356_4541,490,5-10 min,False
2017-07-05,1357_4535,379,5-10 min,False
2017-07-05,1357_4536,390,5-10 min,False
2017-07-05,1357_4537,675,10-15 min,True
2017-07-05,1357_4540,418,5-10 min,False
2017-07-05,1365_4534,716,10-15 min,True
2017-07-06,1358_4551,375,5-10 min,False
2017-07-06,1359_4544,313,5-10 min,False
2017-07-06,1359_4550,403,5-10 min,False
2017-07-06,1359_4551,393,5-10 min,False
2017-07-06,1360_4545,322,5-10 min,False
2017-07-06,1360_4549,633,10-15 min,True
2017-07-06,1360_4550,643,10-15 min,True
2017-07-06,1361_4536,315,5-10 min,False
2017-07-06,1361_4547,521,5-10 min,False
2017-07-06,1361_4548,455,5-10 min,False
2017-07-06,1361_4549,392,5-10 min,False
2017-07-06,1361_4550,396,5-10 min,False
2017-07-06,1361_4551,305,5-10 min,False
2017-07-06,1362_4545,390,5-10 min,False
2017-07-06,1362_4546,428,5-10 min,False
2017-07-06,1362_4547,928,15+ min,True
2017-07-06,1362_4548,318,5-10 min,False
2017-07-06,1363_4544,455,5-10 min,False
2017-07-06,1363_4545,755,10-15 min,True
2017-07-06,1363_4546,300,<5 min,False
2017-07-06,1363_4547,497,5-10 min,False
2017-07-06,1364_4545,435,5-10 min,False
2017-07-06,1365_4534,378,5-10 min,False
2017-07-07,1342_4544,328,5-10 min,False
2017-07-07,1343_4543,908,15+ min,True
2017-07-07,1343_4544,455,5-10 min,False
2017-07-07,1344_4544,522,5-10 min,False
2017-07-07,1345_4545,311,5-10 min,False
2017-07-10,1344_4542,662,10-15 min,True
2017-07-10,1344_4543,868,10-15 min,True
2017-07-10,1345_4541,892,10-15 min,True
2017-07-10,1345_4542,782,10-15 min,True
2017-07-10,1345_4543,646,10-15 min,True
2017-07-10,1345_4544,389,5-10 min,False
2017-07-10,1346_4540,578,5-10 min,False
2017-07-10,1346_4541,1346,15+ min,True
2017-07-10,1346_4542,531,5-10 min,False
2017-07-10,1346_4543,661,10-15 min,True
2017-07-10,1346_4544,468,5-10 min,False
2017-07-10,1347_4541,316,5-10 min,False
2017-07-10,1347_4543,547,5-10 min,False
2017-07-10,1347_4544,519,5-10 min,False
2017-07-10,1348_4540,1202,15+ min,True
2017-07-10,1348_4541,338,5-10 min,False
2017-07-10,1348_4543,537,5-10 min,False
2017-07-10,1349_4541,362,5-10 min,False
2017-07-10,1354_4526,469,5-10 min,False
2017-07-10,1365_4534,318,5-10 min,False
2017-07-11,1339_4577,356,5-10 min,False
2017-07-11,1344_4540,587,5-10 min,False
2017-07-11,1345_4538,363,5-10 min,False
2017-07-11,1345_4539,669,10-15 min,True
2017-07-11,1345_4540,707,10-15 min,True
2017-07-11,1346_4540,389,5-10 min,False
2017-07-11,1348_4546,696,10-15 min,True
2017-07-11,1348_4547,1116,15+ min,True
2017-07-11,1348_4548,324,5-10 min,False
2017-07-11,1349_4546,307,5-10 min,False
2017-07-11,1349_4547,1839,15+ min,True
2017-07-11,1349_4548,595,5-10 min,False
2017-07-11,1350_4547,630,10-15 min,True
2017-07-11,1350_4548,613,10-15 min,True
2017-07-11,1369_4538,325,5-10 min,False
2017-07-11,1370_4538,717,10-15 min,True
2017-07-12,1354_4540,410,5-10 min,False
2017-07-12,1354_4541,354,5-10 min,False
2017-07-12,1355_4540,579,5-10 min,False
2017-07-13,1349_4547,588,5-10 min,False
2017-07-13,1354_4528,564,5-10 min,False
2017-07-13,1360_4523,550,5-10 min,False
2017-07-13,1360_4543,318,5-10 min,False
2017-07-13,1360_4545,590,5-10 min,False
2017-07-13,1360_4546,310,5-10 min,False
2017-07-13,1360_4549,820,10-15 min,True
2017-07-13,1360_4550,304,5-10 min,False
2017-07-13,1361_4543,398,5-10 min,False
2017-07-13,1361_4544,411,5-10 min,False
2017-07-13,1361_4545,353,5-10 min,False
2017-07-13,1361_4547,613,10-15 min,True
2017-07-13,1361_4548,626,10-15 min,True
2017-07-13,1362_4544,940,15+ min,True
2017-07-13,1362_4545,373,5-10 min,False
2017-07-13,1362_4546,502,5-10 min,False
2017-07-13,1363_4544,585,5-10 min,False
2017-07-13,1363_4545,594,5-10 min,False
2017-07-13,1365_4534,725,10-15 min,True
2017-07-14,1342_4544,500,5-10 min,False
2017-07-14,1343_4541,403,5-10 min,False
2017-07-14,1343_4542,398,5-10 min,False
2017-07-14,1343_4543,544,5-10 min,False
2017-07-14,1343_4544,443,5-10 min,False
2017-07-14,1344_4542,354,5-10 min,False
2017-07-14,1344_4543,338,5-10 min,False
2017-07-14,1344_4544,413,5-10 min,False
2017-07-14,1345_4545,405,5-10 min,False
2017-07-14,1346_4540,342,5-10 min,False
2017-07-14,1348_4540,2795,15+ min,True
2017-07-14,1348_4541,304,5-10 min,False
2017-07-14,1353_4526,339,5-10 min,False
2017-07-14,1354_4525,767,10-15 min,True
2017-07-14,1354_4526,351,5-10 min,False
2017-07-14,1365_4534,360,5-10 min,False
2017-07-17,1342_4544,588,5-10 min,False
2017-07-17,1343_4542,517,5-10 min,False
2017-07-17,1343_4543,992,15+ min,True
2017-07-17,1343_4544,416,5-10 min,False
2017-07-17,1344_4542,529,5-10 min,False
2017-07-17,1344_4544,690,10-15 min,True
2017-07-17,1345_4541,486,5-10 min,False
2017-07-17,1345_4542,330,5-10 min,False
2017-07-17,1345_4543,511,5-10 min,False
2017-07-17,1345_4544,533,5-10 min,False
2017-07-17,1345_4545,376,5-10 min,False
2017-07-17,1346_4541,384,5-10 min,False
2017-07-17,1346_4543,314,5-10 min,False
2017-07-17,1346_4544,303,5-10 min,False
2017-07-17,1346_4545,805,10-15 min,True
2017-07-17,1347_4541,325,5-10 min,False
2017-07-17,1347_4544,312,5-10 min,False
2017-07-17,1347_4545,635,10-15 min,True
2017-07-17,1347_4546,346,5-10 min,False
2017-07-17,1348_4540,968,15+ min,True
2017-07-17,1348_4543,536,5-10 min,False
2017-07-17,1348_4544,659,10-15 min,True
2017-07-17,1349_4541,325,5-10 min,False
2017-07-18,1349_4544,726,10-15 min,True
2017-07-18,1349_4545,346,5-10 min,False
2017-07-18,1350_4542,500,5-10 min,False
2017-07-18,1350_4544,403,5-10 min,False
2017-07-18,1350_4545,419,5-10 min,False
2017-07-18,1351_4541,551,5-10 min,False
2017-07-18,1351_4542,334,5-10 min,False
2017-07-18,1351_4543,443,5-10 min,False
2017-07-18,1351_4544,498,5-10 min,False
2017-07-18,1352_4541,377,5-10 min,False
2017-07-18,1352_4542,579,5-10 min,False
2017-07-18,1352_4543,580,5-10 min,False
2017-07-18,1353_4541,306,5-10 min,False
2017-07-18,1353_4542,444,5-10 min,False
2017-07-18,1353_4543,467,5-10 min,False
2017-07-18,1353_4544,381,5-10 min,False
2017-07-18,1354_4542,353,5-10 min,False
2017-07-18,1354_4543,320,5-10 min,False
2017-07-18,1354_4544,328,5-10 min,False
2017-07-18,1355_4543,313,5-10 min,False
2017-07-19,1351_4531,323,5-10 min,False
2017-07-19,1352_4532,400,5-10 min,False
2017-07-19,1353_4541,309,5-10 min,False
2017-07-19,1354_4525,302,5-10 min,False
2017-07-19,1354_4527,373,5-10 min,False
2017-07-19,1354_4538,309,5-10 min,False
2017-07-19,1354_4539,365,5-10 min,False
2017-07-19,1354_4540,457,5-10 min,False
2017-07-19,1354_4541,641,10-15 min,True
2017-07-19,1355_4538,457,5-10 min,False
2017-07-19,1355_4539,358,5-10 min,False
2017-07-19,1355_4540,530,5-10 min,False
2017-07-19,1356_4538,568,5-10 min,False
2017-07-19,1356_4539,722,10-15 min,True
2017-07-19,1356_4540,449,5-10 min,False
2017-07-19,1356_4541,327,5-10 min,False
2017-07-19,1357_4532,486,5-10 min,False
2017-07-19,1357_4533,555,5-10 min,False
2017-07-19,1357_4534,359,5-10 min,False
2017-07-19,1357_4537,470,5-10 min,False
2017-07-19,1358_4532,494,5-10 min,False
2017-07-19,1360_4532,382,5-10 min,False
2017-07-19,1365_4534,726,10-15 min,True
2017-07-20,1359_4544,336,5-10 min,False
2017-07-20,1359_4551,315,5-10 min,False
2017-07-20,1360_4544,353,5-10 min,False
2017-07-20,1360_4545,341,5-10 min,False
2017-07-20,1361_4544,323,5-10 min,False
2017-07-20,1361_4545,451,5-10 min,False
2017-07-20,1361_4547,365,5-10 min,False
2017-07-20,1361_4548,396,5-10 min,False
2017-07-20,1362_4544,415,5-10 min,False
2017-07-20,1362_4547,689,10-15 min,True
2017-07-20,1362_4548,598,5-10 min,False
2017-07-20,1363_4545,437,5-10 min,False
2017-07-20,1363_4546,661,10-15 min,True
2017-07-20,1363_4547,883,10-15 min,True
2017-07-20,1363_4548,344,5-10 min,False
2017-07-20,1364_4546,588,5-10 min,False
2017-07-20,1365_4546,512,5-10 min,False
2017-07-21,1343_4542,365,5-10 min,False
2017-07-21,1343_4543,563,5-10 min,False
2017-07-21,1344_4542,447,5-10 min,False
2017-07-21,1344_4543,321,5-10 min,False
2017-07-21,1344_4544,857,10-15 min,True
2017-07-21,1344_4545,331,5-10 min,False
2017-07-21,1345_4545,731,10-15 min,True
2017-07-21,1348_4532,326,5-10 min,False
2017-07-21,1348_4540,2228,15+ min,True
2017-07-21,1349_4547,391,5-10 min,False
2017-07-21,1350_4530,385,5-10 min,False
2017-07-21,1356_4526,311,5-10 min,False
2017-07-21,1365_4534,388,5-10 min,False
2017-07-24,1344_4540,308,5-10 min,False
2017-07-24,1344_4541,330,5-10 min,False
2017-07-24,1344_4543,462,5-10 min,False
2017-07-24,1345_4539,476,5-10 min,False
2017-07-24,1345_4540,952,15+ min,True
2017-07-24,1345_4541,536,5-10 min,False
2017-07-24,1345_4542,426,5-10 min,False
2017-07-24,1345_4543,470,5-10 min,False
2017-07-24,1345_4544,485,5-10 min,False
2017-07-24,1346_4540,658,10-15 min,True
2017-07-24,1346_4541,548,5-10 min,False
2017-07-24,1346_4543,399,5-10 min,False
2017-07-24,1346_4544,613,10-15 min,True
2017-07-24,1347_4540,392,5-10 min,False
2017-07-24,1347_4541,316,5-10 min,False
2017-07-24,1347_4544,453,5-10 min,False
2017-07-24,1348_4540,1174,15+ min,True
2017-07-24,1348_4542,332,5-10 min,False
2017-07-24,1348_4543,571,5-10 min,False
2017-07-24,1349_4536,377,5-10 min,False
2017-07-24,1351_4531,304,5-10 min,False
2017-07-24,1352_4532,446,5-10 min,False
2017-07-25,1348_4546,448,5-10 min,False
2017-07-25,1348_4547,962,15+ min,True
2017-07-25,1348_4548,554,5-10 min,False
2017-07-25,1349_4546,337,5-10 min,False
2017-07-25,1349_4547,1639,15+ min,True
2017-07-25,1349_4549,598,5-10 min,False
2017-07-25,1350_4547,1049,15+ min,True
2017-07-25,1350_4548,1077,15+ min,True
2017-07-25,1350_4550,718,10-15 min,True
2017-07-25,1351_4549,806,10-15 min,True
2017-07-25,1351_4550,1102,15+ min,True
2017-07-25,1352_4543,508,5-10 min,False
2017-07-25,1360_4524,461,5-10 min,False
2017-07-25,1362_4540,340,5-10 min,False
2017-07-25,1363_4536,414,5-10 min,False
2017-07-25,1364_4535,305,5-10 min,False
2017-07-25,1364_4536,372,5-10 min,False
2017-07-26,1349_4536,417,5-10 min,False
2017-07-26,1353_4543,382,5-10 min,False
2017-07-26,1354_4526,561,5-10 min,False
2017-07-26,1354_4527,341,5-10 min,False
2017-07-26,1354_4528,607,10-15 min,True
2017-07-26,1365_4534,410,5-10 min,False
2017-07-28,1352_4532,314,5-10 min,False
2017-07-28,1354_4526,344,5-10 min,False
2017-07-31,1349_4547,368,5-10 min,False
2017-07-31,1352_4532,842,10-15 min,True
2017-07-31,1352_4542,466,5-10 min,False
2017-07-31,1353_4527,619,10-15 min,True
2017-07-31,1355_4538,349,5-10 min,False
2017-07-31,1365_4534,318,5-10 min,False
2017-08-01,1360_4524,306,5-10 min,False
2017-08-01,1360_4541,328,5-10 min,False
2017-08-01,1361_4536,474,5-10 min,False
2017-08-01,1362_4533,347,5-10 min,False
2017-08-01,1362_4534,438,5-10 min,False
2017-08-01,1362_4535,507,5-10 min,False
2017-08-01,1362_4536,417,5-10 min,False
2017-08-01,1362_4537,315,5-10 min,False
2017-08-01,1362_4538,312,5-10 min,False
2017-08-01,1362_4539,393,5-10 min,False
2017-08-01,1362_4540,337,5-10 min,False
2017-08-01,1363_4532,315,5-10 min,False
2017-08-01,1363_4536,349,5-10 min,False
2017-08-01,1363_4537,322,5-10 min,False
2017-08-04,1348_4540,1896,15+ min,True
2017-08-04,1351_4536,396,5-10 min,False
2017-08-04,1351_4549,329,5-10 min,False
2017-08-04,1354_4526,312,5-10 min,False
2017-08-04,1365_4534,376,5-10 min,False
2017-08-07,1343_4543,333,5-10 min,False
2017-08-07,1344_4544,588,5-10 min,False
2017-08-07,1352_4531,320,5-10 min,False
2017-08-07,1352_4532,542,5-10 min,False
2017-08-07,1354_4526,309,5-10 min,False
2017-08-07,1354_4533,364,5-10 min,False
2017-08-07,1355_4527,394,5-10 min,False
2017-08-07,1355_4531,317,5-10 min,False
2017-08-08,1366_4540,646,10-15 min,True
2017-08-08,1366_4541,880,10-15 min,True
2017-08-09,1352_4532,415,5-10 min,False
2017-08-09,1354_4526,304,5-10 min,False
2017-08-10,1359_4528,326,5-10 min,False
2017-08-10,1360_4529,301,5-10 min,False
2017-08-10,1360_4530,393,5-10 min,False
2017-08-10,1360_4549,904,15+ min,True
2017-08-10,1361_4547,1430,15+ min,True
2017-08-10,1361_4548,1166,15+ min,True
2017-08-10,1362_4545,454,5-10 min,False
2017-08-10,1362_4546,802,10-15 min,True
2017-08-10,1363_4545,442,5-10 min,False
2017-08-10,1365_4534,492,5-10 min,False
2017-08-11,1348_4540,2040,15+ min,True
2017-08-11,1352_4532,423,5-10 min,False
2017-08-11,1353_4543,372,5-10 min,False
2017-08-11,1354_4543,413,5-10 min,False
2017-08-11,1365_4534,400,5-10 min,False
2017-08-14,1349_4547,380,5-10 min,False
2017-08-14,1352_4531,321,5-10 min,False
2017-08-14,1352_4532,350,5-10 min,False
2017-08-14,1354_4526,429,5-10 min,False
2017-08-14,1354_4539,358,5-10 min,False
2017-08-14,1354_4540,433,5-10 min,False
2017-08-14,1354_4541,410,5-10 min,False
2017-08-14,1355_4526,311,5-10 min,False
2017-08-14,1355_4540,537,5-10 min,False
2017-08-14,1365_4534,504,5-10 min,False
2017-08-15,1360_4541,438,5-10 min,False
2017-08-15,1360_4542,313,5-10 min,False
2017-08-15,1361_4536,340,5-10 min,False
2017-08-15,1361_4537,517,5-10 min,False
2017-08-15,1361_4538,303,5-10 min,False
2017-08-15,1362_4539,305,5-10 min,False
2017-08-15,1362_4540,696,10-15 min,True
2017-08-15,1364_4525,588,5-10 min,False
2017-08-15,1364_4527,316,5-10 min,False
2017-08-15,1364_4529,548,5-10 min,False
2017-08-15,1364_4530,410,5-10 min,False
2017-08-15,1364_4531,311,5-10 min,False
2017-08-15,1365_4528,369,5-10 min,False
2017-08-15,1365_4531,352,5-10 min,False
2017-08-15,1365_4539,305,5-10 min,False
2017-08-16,1352_4532,302,5-10 min,False
2017-08-16,1355_4531,404,5-10 min,False
2017-08-16,1365_4534,476,5-10 min,False
2017-08-17,1360_4524,457,5-10 min,False
2017-08-18,1348_4540,2288,15+ min,True
2017-08-18,1352_4532,391,5-10 min,False
2017-08-18,1365_4534,723,10-15 min,True
2017-08-22,1360_4524,307,5-10 min,False
2017-08-22,1361_4536,343,5-10 min,False
2017-08-22,1361_4537,741,10-15 min,True
2017-08-22,1362_4535,485,5-10 min,False
2017-08-22,1362_4536,340,5-10 min,False
2017-08-22,1362_4537,360,5-10 min,False
2017-08-22,1362_4539,304,5-10 min,False
2017-08-22,1362_4540,483,5-10 min,False
2017-08-23,1351_4536,304,5-10 min,False
2017-08-23,1352_4532,341,5-10 min,False
2017-08-23,1354_4526,612,10-15 min,True
2017-08-23,1354_4527,395,5-10 min,False
2017-08-23,1355_4526,346,5-10 min,False
2017-08-24,1360_4524,355,5-10 min,False
2017-08-25,1348_4540,2282,15+ min,True
2017-08-25,1349_4546,464,5-10 min,False
2017-08-25,1349_4547,552,5-10 min,False
2017-08-25,1350_4547,321,5-10 min,False
2017-08-25,1351_4543,746,10-15 min,True
2017-08-25,1352_4542,573,5-10 min,False
2017-08-25,1353_4527,306,5-10 min,False
2017-08-25,1354_4527,351,5-10 min,False
2017-08-25,1365_4534,696,10-15 min,True
2017-08-28,1352_4531,455,5-10 min,False
2017-08-28,1352_4532,587,5-10 min,False
2017-08-28,1354_4526,570,5-10 min,False
2017-08-28,1355_4526,350,5-10 min,False
2017-08-28,1355_4527,305,5-10 min,False
2017-08-29,1350_4534,370,5-10 min,False
